,Mode,,Frequency,,Isotopologue
MODE,104,FREQUENCY=,1011.42813,(CM**-1),QHHHH
MODE,105,FREQUENCY=,1014.73491,(CM**-1),QHHHH
MODE,106,FREQUENCY=,1017.15871,(CM**-1),QHHHH
MODE,107,FREQUENCY=,1024.64543,(CM**-1),QHHHH
MODE,108,FREQUENCY=,1026.49402,(CM**-1),QHHHH
MODE,109,FREQUENCY=,1037.10757,(CM**-1),QHHHH
MODE,110,FREQUENCY=,1043.0852,(CM**-1),QHHHH
MODE,111,FREQUENCY=,1058.65551,(CM**-1),QHHHH
MODE,112,FREQUENCY=,1065.38978,(CM**-1),QHHHH
MODE,113,FREQUENCY=,1068.02389,(CM**-1),QHHHH
MODE,114,FREQUENCY=,1070.35089,(CM**-1),QHHHH
MODE,115,FREQUENCY=,1071.13359,(CM**-1),QHHHH
MODE,116,FREQUENCY=,1072.67258,(CM**-1),QHHHH
MODE,117,FREQUENCY=,1092.74543,(CM**-1),QHHHH
MODE,118,FREQUENCY=,1095.65338,(CM**-1),QHHHH
MODE,119,FREQUENCY=,1154.14122,(CM**-1),QHHHH
MODE,120,FREQUENCY=,1169.76185,(CM**-1),QHHHH
MODE,121,FREQUENCY=,1175.08364,(CM**-1),QHHHH
MODE,122,FREQUENCY=,1183.11346,(CM**-1),QHHHH
MODE,123,FREQUENCY=,1219.56128,(CM**-1),QHHHH
MODE,124,FREQUENCY=,1244.21151,(CM**-1),QHHHH
MODE,125,FREQUENCY=,1257.26847,(CM**-1),QHHHH
MODE,126,FREQUENCY=,1260.62473,(CM**-1),QHHHH
MODE,127,FREQUENCY=,1298.50295,(CM**-1),QHHHH
MODE,128,FREQUENCY=,1299.50201,(CM**-1),QHHHH
MODE,129,FREQUENCY=,1315.11012,(CM**-1),QHHHH
MODE,130,FREQUENCY=,1348.77468,(CM**-1),QHHHH
MODE,131,FREQUENCY=,1350.4632,(CM**-1),QHHHH
MODE,132,FREQUENCY=,1370.04456,(CM**-1),QHHHH
MODE,133,FREQUENCY=,1381.30801,(CM**-1),QHHHH
MODE,134,FREQUENCY=,1389.56185,(CM**-1),QHHHH
MODE,135,FREQUENCY=,1399.96163,(CM**-1),QHHHH
MODE,136,FREQUENCY=,1428.44109,(CM**-1),QHHHH
MODE,137,FREQUENCY=,1429.9951,(CM**-1),QHHHH
MODE,138,FREQUENCY=,1433.42447,(CM**-1),QHHHH
MODE,139,FREQUENCY=,1435.28676,(CM**-1),QHHHH
MODE,140,FREQUENCY=,1443.37378,(CM**-1),QHHHH
MODE,141,FREQUENCY=,1444.7012,(CM**-1),QHHHH
MODE,142,FREQUENCY=,1471.25595,(CM**-1),QHHHH
MODE,143,FREQUENCY=,1476.13306,(CM**-1),QHHHH
MODE,144,FREQUENCY=,1477.43461,(CM**-1),QHHHH
MODE,145,FREQUENCY=,1478.68113,(CM**-1),QHHHH
MODE,146,FREQUENCY=,1479.9755,(CM**-1),QHHHH
MODE,147,FREQUENCY=,1482.41806,(CM**-1),QHHHH
MODE,148,FREQUENCY=,1483.38286,(CM**-1),QHHHH
MODE,149,FREQUENCY=,1487.57758,(CM**-1),QHHHH
MODE,150,FREQUENCY=,1488.63773,(CM**-1),QHHHH
MODE,151,FREQUENCY=,1489.48458,(CM**-1),QHHHH
MODE,152,FREQUENCY=,1490.04438,(CM**-1),QHHHH
MODE,153,FREQUENCY=,1491.25231,(CM**-1),QHHHH
MODE,154,FREQUENCY=,1503.96511,(CM**-1),QHHHH
MODE,155,FREQUENCY=,1511.66568,(CM**-1),QHHHH
MODE,156,FREQUENCY=,1512.37564,(CM**-1),QHHHH
MODE,157,FREQUENCY=,1542.07107,(CM**-1),QHHHH
MODE,158,FREQUENCY=,1543.23639,(CM**-1),QHHHH
MODE,159,FREQUENCY=,1594.26526,(CM**-1),QHHHH
MODE,160,FREQUENCY=,1616.20663,(CM**-1),QHHHH
MODE,161,FREQUENCY=,1617.41005,(CM**-1),QHHHH
MODE,162,FREQUENCY=,1623.83423,(CM**-1),QHHHH
MODE,163,FREQUENCY=,1650.17873,(CM**-1),QHHHH
MODE,164,FREQUENCY=,1720.79399,(CM**-1),QHHHH
MODE,165,FREQUENCY=,1724.66592,(CM**-1),QHHHH
MODE,166,FREQUENCY=,3056.12716,(CM**-1),QHHHH
MODE,167,FREQUENCY=,3060.0521,(CM**-1),QHHHH
MODE,168,FREQUENCY=,3060.41278,(CM**-1),QHHHH
MODE,169,FREQUENCY=,3064.3963,(CM**-1),QHHHH
MODE,170,FREQUENCY=,3064.63427,(CM**-1),QHHHH
MODE,171,FREQUENCY=,3065.70426,(CM**-1),QHHHH
MODE,172,FREQUENCY=,3078.17616,(CM**-1),QHHHH
MODE,173,FREQUENCY=,3128.13828,(CM**-1),QHHHH
MODE,174,FREQUENCY=,3134.72234,(CM**-1),QHHHH
MODE,175,FREQUENCY=,3136.61899,(CM**-1),QHHHH
MODE,176,FREQUENCY=,3140.43415,(CM**-1),QHHHH
MODE,177,FREQUENCY=,3140.8836,(CM**-1),QHHHH
MODE,178,FREQUENCY=,3142.27308,(CM**-1),QHHHH
MODE,179,FREQUENCY=,3148.08916,(CM**-1),QHHHH
MODE,180,FREQUENCY=,3158.90706,(CM**-1),QHHHH
MODE,181,FREQUENCY=,3169.73681,(CM**-1),QHHHH
MODE,182,FREQUENCY=,3175.31024,(CM**-1),QHHHH
MODE,183,FREQUENCY=,3175.44823,(CM**-1),QHHHH
MODE,184,FREQUENCY=,3178.80357,(CM**-1),QHHHH
MODE,185,FREQUENCY=,3203.76717,(CM**-1),QHHHH
MODE,186,FREQUENCY=,3214.96092,(CM**-1),QHHHH
MODE,187,FREQUENCY=,3240.86322,(CM**-1),QHHHH
MODE,188,FREQUENCY=,3269.76287,(CM**-1),QHHHH
MODE,189,FREQUENCY=,3293.2242,(CM**-1),QHHHH
MODE,190,FREQUENCY=,3293.36641,(CM**-1),QHHHH
MODE,191,FREQUENCY=,3297.09497,(CM**-1),QHHHH
MODE,192,FREQUENCY=,3387.45074,(CM**-1),QHHHH
MODE,193,FREQUENCY=,3661.31527,(CM**-1),QHHHH
MODE,194,FREQUENCY=,3664.94757,(CM**-1),QHHHH
MODE,195,FREQUENCY=,3753.1853,(CM**-1),QHHHH
,,,,,
,,,,,
13-1-1-1-2,,,,,
MODE,1,FREQUENCY=,-908.62654,(CM**-1),QHHHD
MODE,8,FREQUENCY=,21.32561,(CM**-1),QHHHD
MODE,9,FREQUENCY=,23.11856,(CM**-1),QHHHD
MODE,10,FREQUENCY=,25.46353,(CM**-1),QHHHD
MODE,11,FREQUENCY=,27.35186,(CM**-1),QHHHD
MODE,12,FREQUENCY=,28.32451,(CM**-1),QHHHD
MODE,13,FREQUENCY=,32.06972,(CM**-1),QHHHD
MODE,14,FREQUENCY=,36.89642,(CM**-1),QHHHD
MODE,15,FREQUENCY=,42.10121,(CM**-1),QHHHD
MODE,16,FREQUENCY=,45.24454,(CM**-1),QHHHD
MODE,17,FREQUENCY=,50.15816,(CM**-1),QHHHD
MODE,18,FREQUENCY=,52.99021,(CM**-1),QHHHD
MODE,19,FREQUENCY=,54.77091,(CM**-1),QHHHD
MODE,20,FREQUENCY=,58.68844,(CM**-1),QHHHD
MODE,21,FREQUENCY=,62.47542,(CM**-1),QHHHD
MODE,22,FREQUENCY=,64.67657,(CM**-1),QHHHD
MODE,23,FREQUENCY=,69.90156,(CM**-1),QHHHD
MODE,24,FREQUENCY=,76.645,(CM**-1),QHHHD
MODE,25,FREQUENCY=,83.30862,(CM**-1),QHHHD
MODE,26,FREQUENCY=,84.52029,(CM**-1),QHHHD
MODE,27,FREQUENCY=,89.85882,(CM**-1),QHHHD
MODE,28,FREQUENCY=,99.05254,(CM**-1),QHHHD
MODE,29,FREQUENCY=,109.75948,(CM**-1),QHHHD
MODE,30,FREQUENCY=,110.5185,(CM**-1),QHHHD
MODE,31,FREQUENCY=,115.60548,(CM**-1),QHHHD
MODE,32,FREQUENCY=,124.73132,(CM**-1),QHHHD
MODE,33,FREQUENCY=,128.03446,(CM**-1),QHHHD
MODE,34,FREQUENCY=,134.71441,(CM**-1),QHHHD
MODE,35,FREQUENCY=,138.4671,(CM**-1),QHHHD
MODE,36,FREQUENCY=,140.54949,(CM**-1),QHHHD
MODE,37,FREQUENCY=,141.84215,(CM**-1),QHHHD
MODE,38,FREQUENCY=,147.52158,(CM**-1),QHHHD
MODE,39,FREQUENCY=,155.54547,(CM**-1),QHHHD
MODE,40,FREQUENCY=,156.80502,(CM**-1),QHHHD
MODE,41,FREQUENCY=,163.09925,(CM**-1),QHHHD
MODE,42,FREQUENCY=,166.90495,(CM**-1),QHHHD
MODE,43,FREQUENCY=,170.51818,(CM**-1),QHHHD
MODE,44,FREQUENCY=,172.33811,(CM**-1),QHHHD
MODE,45,FREQUENCY=,178.40577,(CM**-1),QHHHD
MODE,46,FREQUENCY=,189.60615,(CM**-1),QHHHD
MODE,47,FREQUENCY=,196.48851,(CM**-1),QHHHD
MODE,48,FREQUENCY=,206.36094,(CM**-1),QHHHD
MODE,49,FREQUENCY=,212.7905,(CM**-1),QHHHD
MODE,50,FREQUENCY=,218.35666,(CM**-1),QHHHD
MODE,51,FREQUENCY=,234.8579,(CM**-1),QHHHD
MODE,52,FREQUENCY=,244.01464,(CM**-1),QHHHD
MODE,53,FREQUENCY=,275.81463,(CM**-1),QHHHD
MODE,54,FREQUENCY=,277.71217,(CM**-1),QHHHD
MODE,55,FREQUENCY=,282.73616,(CM**-1),QHHHD
MODE,56,FREQUENCY=,294.76341,(CM**-1),QHHHD
MODE,57,FREQUENCY=,317.22938,(CM**-1),QHHHD
MODE,58,FREQUENCY=,320.45045,(CM**-1),QHHHD
MODE,59,FREQUENCY=,327.44271,(CM**-1),QHHHD
MODE,60,FREQUENCY=,349.52933,(CM**-1),QHHHD
MODE,61,FREQUENCY=,352.83472,(CM**-1),QHHHD
MODE,62,FREQUENCY=,362.16613,(CM**-1),QHHHD
MODE,63,FREQUENCY=,366.37354,(CM**-1),QHHHD
MODE,64,FREQUENCY=,373.49139,(CM**-1),QHHHD
MODE,65,FREQUENCY=,386.59481,(CM**-1),QHHHD
MODE,66,FREQUENCY=,441.57632,(CM**-1),QHHHD
MODE,67,FREQUENCY=,456.46955,(CM**-1),QHHHD
MODE,68,FREQUENCY=,486.5078,(CM**-1),QHHHD
MODE,69,FREQUENCY=,517.92949,(CM**-1),QHHHD
MODE,70,FREQUENCY=,528.67675,(CM**-1),QHHHD
MODE,71,FREQUENCY=,531.63587,(CM**-1),QHHHD
MODE,72,FREQUENCY=,539.99305,(CM**-1),QHHHD
MODE,73,FREQUENCY=,556.4376,(CM**-1),QHHHD
MODE,74,FREQUENCY=,576.27611,(CM**-1),QHHHD
MODE,75,FREQUENCY=,589.9021,(CM**-1),QHHHD
MODE,76,FREQUENCY=,597.43358,(CM**-1),QHHHD
MODE,77,FREQUENCY=,609.65119,(CM**-1),QHHHD
MODE,78,FREQUENCY=,612.87788,(CM**-1),QHHHD
MODE,79,FREQUENCY=,615.39701,(CM**-1),QHHHD
MODE,80,FREQUENCY=,629.74261,(CM**-1),QHHHD
MODE,81,FREQUENCY=,633.35799,(CM**-1),QHHHD
MODE,82,FREQUENCY=,644.35832,(CM**-1),QHHHD
MODE,83,FREQUENCY=,647.85801,(CM**-1),QHHHD
MODE,84,FREQUENCY=,662.06371,(CM**-1),QHHHD
MODE,85,FREQUENCY=,663.21155,(CM**-1),QHHHD
MODE,86,FREQUENCY=,664.07106,(CM**-1),QHHHD
MODE,87,FREQUENCY=,677.17618,(CM**-1),QHHHD
MODE,88,FREQUENCY=,681.03325,(CM**-1),QHHHD
MODE,89,FREQUENCY=,683.80862,(CM**-1),QHHHD
MODE,90,FREQUENCY=,717.74605,(CM**-1),QHHHD
MODE,91,FREQUENCY=,728.59991,(CM**-1),QHHHD
MODE,92,FREQUENCY=,735.78672,(CM**-1),QHHHD
MODE,93,FREQUENCY=,803.39915,(CM**-1),QHHHD
MODE,94,FREQUENCY=,836.4669,(CM**-1),QHHHD
MODE,95,FREQUENCY=,880.46787,(CM**-1),QHHHD
MODE,96,FREQUENCY=,922.50773,(CM**-1),QHHHD
MODE,97,FREQUENCY=,938.29293,(CM**-1),QHHHD
MODE,98,FREQUENCY=,939.39093,(CM**-1),QHHHD
MODE,99,FREQUENCY=,943.45465,(CM**-1),QHHHD
MODE,100,FREQUENCY=,944.24475,(CM**-1),QHHHD
MODE,101,FREQUENCY=,954.59713,(CM**-1),QHHHD
MODE,102,FREQUENCY=,964.19035,(CM**-1),QHHHD
MODE,103,FREQUENCY=,986.25146,(CM**-1),QHHHD
MODE,104,FREQUENCY=,998.65756,(CM**-1),QHHHD
MODE,105,FREQUENCY=,1010.03334,(CM**-1),QHHHD
MODE,106,FREQUENCY=,1011.42936,(CM**-1),QHHHD
MODE,107,FREQUENCY=,1014.72667,(CM**-1),QHHHD
MODE,108,FREQUENCY=,1017.15891,(CM**-1),QHHHD
MODE,109,FREQUENCY=,1024.64879,(CM**-1),QHHHD
MODE,110,FREQUENCY=,1026.53217,(CM**-1),QHHHD
MODE,111,FREQUENCY=,1037.12267,(CM**-1),QHHHD
MODE,112,FREQUENCY=,1043.08334,(CM**-1),QHHHD
MODE,113,FREQUENCY=,1058.67244,(CM**-1),QHHHD
MODE,114,FREQUENCY=,1065.43494,(CM**-1),QHHHD
MODE,115,FREQUENCY=,1068.0679,(CM**-1),QHHHD
MODE,116,FREQUENCY=,1070.35528,(CM**-1),QHHHD
MODE,117,FREQUENCY=,1071.13445,(CM**-1),QHHHD
MODE,118,FREQUENCY=,1072.67344,(CM**-1),QHHHD
MODE,119,FREQUENCY=,1092.74295,(CM**-1),QHHHD
MODE,120,FREQUENCY=,1095.6512,(CM**-1),QHHHD
MODE,121,FREQUENCY=,1154.14097,(CM**-1),QHHHD
MODE,122,FREQUENCY=,1169.76557,(CM**-1),QHHHD
MODE,123,FREQUENCY=,1183.1353,(CM**-1),QHHHD
MODE,124,FREQUENCY=,1199.15308,(CM**-1),QHHHD
MODE,125,FREQUENCY=,1257.26372,(CM**-1),QHHHD
MODE,126,FREQUENCY=,1260.62343,(CM**-1),QHHHD
MODE,127,FREQUENCY=,1298.49575,(CM**-1),QHHHD
MODE,128,FREQUENCY=,1299.49621,(CM**-1),QHHHD
MODE,129,FREQUENCY=,1315.0152,(CM**-1),QHHHD
MODE,130,FREQUENCY=,1348.77447,(CM**-1),QHHHD
MODE,131,FREQUENCY=,1350.46306,(CM**-1),QHHHD
MODE,132,FREQUENCY=,1370.04006,(CM**-1),QHHHD
MODE,133,FREQUENCY=,1381.29814,(CM**-1),QHHHD
MODE,134,FREQUENCY=,1389.55422,(CM**-1),QHHHD
MODE,135,FREQUENCY=,1399.93189,(CM**-1),QHHHD
MODE,136,FREQUENCY=,1428.4392,(CM**-1),QHHHD
MODE,137,FREQUENCY=,1429.98957,(CM**-1),QHHHD
MODE,138,FREQUENCY=,1433.37689,(CM**-1),QHHHD
MODE,139,FREQUENCY=,1433.91233,(CM**-1),QHHHD
MODE,140,FREQUENCY=,1442.14217,(CM**-1),QHHHD
MODE,141,FREQUENCY=,1443.56709,(CM**-1),QHHHD
MODE,142,FREQUENCY=,1471.22169,(CM**-1),QHHHD
MODE,143,FREQUENCY=,1476.13268,(CM**-1),QHHHD
MODE,144,FREQUENCY=,1477.43146,(CM**-1),QHHHD
MODE,145,FREQUENCY=,1478.68111,(CM**-1),QHHHD
MODE,146,FREQUENCY=,1479.96943,(CM**-1),QHHHD
MODE,147,FREQUENCY=,1482.40634,(CM**-1),QHHHD
MODE,148,FREQUENCY=,1483.37592,(CM**-1),QHHHD
MODE,149,FREQUENCY=,1487.57726,(CM**-1),QHHHD
MODE,150,FREQUENCY=,1488.63746,(CM**-1),QHHHD
MODE,151,FREQUENCY=,1489.48293,(CM**-1),QHHHD
MODE,152,FREQUENCY=,1490.0404,(CM**-1),QHHHD
MODE,153,FREQUENCY=,1491.25161,(CM**-1),QHHHD
MODE,154,FREQUENCY=,1503.94691,(CM**-1),QHHHD
MODE,155,FREQUENCY=,1511.66011,(CM**-1),QHHHD
MODE,156,FREQUENCY=,1512.37334,(CM**-1),QHHHD
MODE,157,FREQUENCY=,1542.06237,(CM**-1),QHHHD
MODE,158,FREQUENCY=,1543.22987,(CM**-1),QHHHD
MODE,159,FREQUENCY=,1594.20829,(CM**-1),QHHHD
MODE,160,FREQUENCY=,1616.20125,(CM**-1),QHHHD
MODE,161,FREQUENCY=,1617.40938,(CM**-1),QHHHD
MODE,162,FREQUENCY=,1623.79755,(CM**-1),QHHHD
MODE,163,FREQUENCY=,1650.17352,(CM**-1),QHHHD
MODE,164,FREQUENCY=,1720.77681,(CM**-1),QHHHD
MODE,165,FREQUENCY=,1724.66437,(CM**-1),QHHHD
MODE,166,FREQUENCY=,3056.12691,(CM**-1),QHHHD
MODE,167,FREQUENCY=,3060.05207,(CM**-1),QHHHD
MODE,168,FREQUENCY=,3060.4127,(CM**-1),QHHHD
MODE,169,FREQUENCY=,3064.39626,(CM**-1),QHHHD
MODE,170,FREQUENCY=,3064.63422,(CM**-1),QHHHD
MODE,171,FREQUENCY=,3065.70421,(CM**-1),QHHHD
MODE,172,FREQUENCY=,3078.0914,(CM**-1),QHHHD
MODE,173,FREQUENCY=,3128.13819,(CM**-1),QHHHD
MODE,174,FREQUENCY=,3134.72234,(CM**-1),QHHHD
MODE,175,FREQUENCY=,3136.61895,(CM**-1),QHHHD
MODE,176,FREQUENCY=,3140.43407,(CM**-1),QHHHD
MODE,177,FREQUENCY=,3140.8836,(CM**-1),QHHHD
MODE,178,FREQUENCY=,3142.27304,(CM**-1),QHHHD
MODE,179,FREQUENCY=,3148.08915,(CM**-1),QHHHD
MODE,180,FREQUENCY=,3158.90705,(CM**-1),QHHHD
MODE,181,FREQUENCY=,3169.73658,(CM**-1),QHHHD
MODE,182,FREQUENCY=,3175.31023,(CM**-1),QHHHD
MODE,183,FREQUENCY=,3175.4482,(CM**-1),QHHHD
MODE,184,FREQUENCY=,3178.80354,(CM**-1),QHHHD
MODE,185,FREQUENCY=,3203.58037,(CM**-1),QHHHD
MODE,186,FREQUENCY=,3214.77824,(CM**-1),QHHHD
MODE,187,FREQUENCY=,3240.80303,(CM**-1),QHHHD
MODE,188,FREQUENCY=,3269.762,(CM**-1),QHHHD
MODE,189,FREQUENCY=,3293.22406,(CM**-1),QHHHD
MODE,190,FREQUENCY=,3293.36641,(CM**-1),QHHHD
MODE,191,FREQUENCY=,3297.09455,(CM**-1),QHHHD
MODE,192,FREQUENCY=,3387.44716,(CM**-1),QHHHD
MODE,193,FREQUENCY=,3661.31517,(CM**-1),QHHHD
MODE,194,FREQUENCY=,3664.94753,(CM**-1),QHHHD
MODE,195,FREQUENCY=,3753.18524,(CM**-1),QHHHD
,,,,,
,,,,,
13-1-1-2-1,,,,,
MODE,1,FREQUENCY=,-1183.03765,(CM**-1),QHHDH
MODE,8,FREQUENCY=,21.29388,(CM**-1),QHHDH
MODE,9,FREQUENCY=,22.36621,(CM**-1),QHHDH
MODE,10,FREQUENCY=,25.4517,(CM**-1),QHHDH
MODE,11,FREQUENCY=,26.99202,(CM**-1),QHHDH
MODE,12,FREQUENCY=,28.32549,(CM**-1),QHHDH
MODE,13,FREQUENCY=,32.01945,(CM**-1),QHHDH
MODE,14,FREQUENCY=,36.87521,(CM**-1),QHHDH
MODE,15,FREQUENCY=,42.02819,(CM**-1),QHHDH
MODE,16,FREQUENCY=,45.2062,(CM**-1),QHHDH
MODE,17,FREQUENCY=,49.66702,(CM**-1),QHHDH
MODE,18,FREQUENCY=,52.64529,(CM**-1),QHHDH
MODE,19,FREQUENCY=,53.8546,(CM**-1),QHHDH
MODE,20,FREQUENCY=,56.88129,(CM**-1),QHHDH
MODE,21,FREQUENCY=,60.89531,(CM**-1),QHHDH
MODE,22,FREQUENCY=,63.13447,(CM**-1),QHHDH
MODE,23,FREQUENCY=,69.5013,(CM**-1),QHHDH
MODE,24,FREQUENCY=,76.44918,(CM**-1),QHHDH
MODE,25,FREQUENCY=,81.77947,(CM**-1),QHHDH
MODE,26,FREQUENCY=,84.357,(CM**-1),QHHDH
MODE,27,FREQUENCY=,89.3292,(CM**-1),QHHDH
MODE,28,FREQUENCY=,99.10933,(CM**-1),QHHDH
MODE,29,FREQUENCY=,109.77024,(CM**-1),QHHDH
MODE,30,FREQUENCY=,110.52138,(CM**-1),QHHDH
MODE,31,FREQUENCY=,115.60634,(CM**-1),QHHDH
MODE,32,FREQUENCY=,124.73478,(CM**-1),QHHDH
MODE,33,FREQUENCY=,128.03632,(CM**-1),QHHDH
MODE,34,FREQUENCY=,134.78682,(CM**-1),QHHDH
MODE,35,FREQUENCY=,138.44982,(CM**-1),QHHDH
MODE,36,FREQUENCY=,140.52834,(CM**-1),QHHDH
MODE,37,FREQUENCY=,141.8195,(CM**-1),QHHDH
MODE,38,FREQUENCY=,147.5578,(CM**-1),QHHDH
MODE,39,FREQUENCY=,155.53752,(CM**-1),QHHDH
MODE,40,FREQUENCY=,156.77798,(CM**-1),QHHDH
MODE,41,FREQUENCY=,163.09895,(CM**-1),QHHDH
MODE,42,FREQUENCY=,166.91518,(CM**-1),QHHDH
MODE,43,FREQUENCY=,170.53952,(CM**-1),QHHDH
MODE,44,FREQUENCY=,172.39625,(CM**-1),QHHDH
MODE,45,FREQUENCY=,178.41799,(CM**-1),QHHDH
MODE,46,FREQUENCY=,189.59479,(CM**-1),QHHDH
MODE,47,FREQUENCY=,196.26038,(CM**-1),QHHDH
MODE,48,FREQUENCY=,206.38518,(CM**-1),QHHDH
MODE,49,FREQUENCY=,212.82367,(CM**-1),QHHDH
MODE,50,FREQUENCY=,218.1187,(CM**-1),QHHDH
MODE,51,FREQUENCY=,234.89195,(CM**-1),QHHDH
MODE,52,FREQUENCY=,246.50932,(CM**-1),QHHDH
MODE,53,FREQUENCY=,275.85504,(CM**-1),QHHDH
MODE,54,FREQUENCY=,277.75922,(CM**-1),QHHDH
MODE,55,FREQUENCY=,282.79917,(CM**-1),QHHDH
MODE,56,FREQUENCY=,294.9901,(CM**-1),QHHDH
MODE,57,FREQUENCY=,318.0468,(CM**-1),QHHDH
MODE,58,FREQUENCY=,320.29555,(CM**-1),QHHDH
MODE,59,FREQUENCY=,323.64729,(CM**-1),QHHDH
MODE,60,FREQUENCY=,352.25266,(CM**-1),QHHDH
MODE,61,FREQUENCY=,356.64934,(CM**-1),QHHDH
MODE,62,FREQUENCY=,368.60838,(CM**-1),QHHDH
MODE,63,FREQUENCY=,372.57772,(CM**-1),QHHDH
MODE,64,FREQUENCY=,381.66541,(CM**-1),QHHDH
MODE,65,FREQUENCY=,395.00157,(CM**-1),QHHDH
MODE,66,FREQUENCY=,429.39754,(CM**-1),QHHDH
MODE,67,FREQUENCY=,456.26131,(CM**-1),QHHDH
MODE,68,FREQUENCY=,486.50208,(CM**-1),QHHDH
MODE,69,FREQUENCY=,518.01457,(CM**-1),QHHDH
MODE,70,FREQUENCY=,528.67786,(CM**-1),QHHDH
MODE,71,FREQUENCY=,531.58785,(CM**-1),QHHDH
MODE,72,FREQUENCY=,539.99287,(CM**-1),QHHDH
MODE,73,FREQUENCY=,556.48447,(CM**-1),QHHDH
MODE,74,FREQUENCY=,576.27768,(CM**-1),QHHDH
MODE,75,FREQUENCY=,589.92043,(CM**-1),QHHDH
MODE,76,FREQUENCY=,597.43372,(CM**-1),QHHDH
MODE,77,FREQUENCY=,609.65136,(CM**-1),QHHDH
MODE,78,FREQUENCY=,612.88008,(CM**-1),QHHDH
MODE,79,FREQUENCY=,615.3969,(CM**-1),QHHDH
MODE,80,FREQUENCY=,629.75138,(CM**-1),QHHDH
MODE,81,FREQUENCY=,633.35914,(CM**-1),QHHDH
MODE,82,FREQUENCY=,644.35868,(CM**-1),QHHDH
MODE,83,FREQUENCY=,647.8581,(CM**-1),QHHDH
MODE,84,FREQUENCY=,662.18643,(CM**-1),QHHDH
MODE,85,FREQUENCY=,663.22585,(CM**-1),QHHDH
MODE,86,FREQUENCY=,664.11731,(CM**-1),QHHDH
MODE,87,FREQUENCY=,677.18052,(CM**-1),QHHDH
MODE,88,FREQUENCY=,681.14255,(CM**-1),QHHDH
MODE,89,FREQUENCY=,683.85163,(CM**-1),QHHDH
MODE,90,FREQUENCY=,728.59884,(CM**-1),QHHDH
MODE,91,FREQUENCY=,735.7715,(CM**-1),QHHDH
MODE,92,FREQUENCY=,737.60709,(CM**-1),QHHDH
MODE,93,FREQUENCY=,803.58621,(CM**-1),QHHDH
MODE,94,FREQUENCY=,836.47161,(CM**-1),QHHDH
MODE,95,FREQUENCY=,880.46981,(CM**-1),QHHDH
MODE,96,FREQUENCY=,922.52172,(CM**-1),QHHDH
MODE,97,FREQUENCY=,938.29367,(CM**-1),QHHDH
MODE,98,FREQUENCY=,939.39566,(CM**-1),QHHDH
MODE,99,FREQUENCY=,943.49154,(CM**-1),QHHDH
MODE,100,FREQUENCY=,944.25241,(CM**-1),QHHDH
MODE,101,FREQUENCY=,954.65334,(CM**-1),QHHDH
MODE,102,FREQUENCY=,998.65882,(CM**-1),QHHDH
MODE,103,FREQUENCY=,1010.0445,(CM**-1),QHHDH
MODE,104,FREQUENCY=,1011.42726,(CM**-1),QHHDH
MODE,105,FREQUENCY=,1014.73408,(CM**-1),QHHDH
MODE,106,FREQUENCY=,1017.15829,(CM**-1),QHHDH
MODE,107,FREQUENCY=,1024.6208,(CM**-1),QHHDH
MODE,108,FREQUENCY=,1026.48484,(CM**-1),QHHDH
MODE,109,FREQUENCY=,1037.10508,(CM**-1),QHHDH
MODE,110,FREQUENCY=,1043.08318,(CM**-1),QHHDH
MODE,111,FREQUENCY=,1058.65424,(CM**-1),QHHDH
MODE,112,FREQUENCY=,1065.3815,(CM**-1),QHHDH
MODE,113,FREQUENCY=,1068.01677,(CM**-1),QHHDH
MODE,114,FREQUENCY=,1070.35081,(CM**-1),QHHDH
MODE,115,FREQUENCY=,1071.13331,(CM**-1),QHHDH
MODE,116,FREQUENCY=,1072.67233,(CM**-1),QHHDH
MODE,117,FREQUENCY=,1092.73895,(CM**-1),QHHDH
MODE,118,FREQUENCY=,1095.65215,(CM**-1),QHHDH
MODE,119,FREQUENCY=,1112.67989,(CM**-1),QHHDH
MODE,120,FREQUENCY=,1153.50152,(CM**-1),QHHDH
MODE,121,FREQUENCY=,1154.1612,(CM**-1),QHHDH
MODE,122,FREQUENCY=,1169.76735,(CM**-1),QHHDH
MODE,123,FREQUENCY=,1183.11441,(CM**-1),QHHDH
MODE,124,FREQUENCY=,1217.65784,(CM**-1),QHHDH
MODE,125,FREQUENCY=,1237.03999,(CM**-1),QHHDH
MODE,126,FREQUENCY=,1257.26644,(CM**-1),QHHDH
MODE,127,FREQUENCY=,1260.62469,(CM**-1),QHHDH
MODE,128,FREQUENCY=,1298.50359,(CM**-1),QHHDH
MODE,129,FREQUENCY=,1299.50202,(CM**-1),QHHDH
MODE,130,FREQUENCY=,1315.12563,(CM**-1),QHHDH
MODE,131,FREQUENCY=,1348.77468,(CM**-1),QHHDH
MODE,132,FREQUENCY=,1350.46319,(CM**-1),QHHDH
MODE,133,FREQUENCY=,1370.04302,(CM**-1),QHHDH
MODE,134,FREQUENCY=,1381.30794,(CM**-1),QHHDH
MODE,135,FREQUENCY=,1389.55918,(CM**-1),QHHDH
MODE,136,FREQUENCY=,1399.97447,(CM**-1),QHHDH
MODE,137,FREQUENCY=,1426.95139,(CM**-1),QHHDH
MODE,138,FREQUENCY=,1428.50835,(CM**-1),QHHDH
MODE,139,FREQUENCY=,1430.00029,(CM**-1),QHHDH
MODE,140,FREQUENCY=,1433.45568,(CM**-1),QHHDH
