series,run_name,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,central_rev1,central_rev2,central_rev3,central_gammaCDff2,central_gammaDDff2,solve_seconds,t_end,tmax,event_reached,f_stop
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7058823529411764,-0.016101110535540367,0.0782664179538863,14.048026364484144,36.30790080102523,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7100840336134454,-0.01588129925342211,0.07774509951673902,13.91675497848576,35.81303215799083,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7142857142857143,-0.015661778626840095,0.07721243810463,13.783617036940283,35.315721494037575,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7184873949579832,-0.015442547832710249,0.07666825981763391,13.648604359771115,34.81602012363616,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7226890756302521,-0.015223605708744339,0.07611238001602533,13.511709772029542,34.31399489726421,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.726890756302521,-0.015004950556844202,0.0755445991256361,13.37292753806699,33.80973536024994,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7310924369747899,-0.014786581269719446,0.0749647268467289,13.232250820946842,33.303311522654596,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7352941176470589,-0.014568497103739475,0.07437257735086003,13.089672173658878,32.794782155703274,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7394957983193278,-0.014350697270576068,0.07376796056883236,12.945184441533362,32.28420985942348,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7436974789915967,-0.014133182693710295,0.07315072488323389,12.798778078589939,31.7715972953936,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7478991596638656,-0.013915950747705406,0.07252062942619227,12.650449128113332,31.257077503603366,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7521008403361344,-0.013698998925734947,0.07187743305872837,12.500193653726242,30.74078093100435,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7563025210084033,-0.01348232680982627,0.07122094227815005,12.348004725479115,30.2227639421346,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7605042016806722,-0.013265933959174138,0.07055096003082793,12.193875605477075,29.703085134582487,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7647058823529411,-0.013049820445105111,0.06986728394596947,12.037799571120594,29.181805775341427,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.76890756302521,-0.012833985411768145,0.06916970348280056,11.879770686888458,28.658998363841363,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
