series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2p,gammaCDff2s,gammaDDff2pp,gammaDDff2ps,gammaCDff3,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7243697478991598,0.007672529387129019,0.07122024929287181,1.2753968896947032,-3.7583878679873166,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.73109243697479,0.0074685880644273775,0.06936114356220648,1.2237084792815502,-3.713437959004435,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7378151260504202,0.007266030312401794,0.0675103554987013,1.173114067403729,-3.6653799635686415,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7445378151260504,0.007064841933227121,0.06566781893543777,1.1236029143909774,-3.614246613361488,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7512605042016807,0.006865003031866511,0.06383342045514971,1.0751573245039159,-3.5600988809928054,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7579831932773109,0.00666649166527857,0.06200702878589339,1.0277569888953106,-3.5030086545057633,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7647058823529411,0.0064692864609366095,0.060188516198878925,0.9813822017439716,-3.4430456427908047,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7714285714285716,0.006273365595911607,0.05837775087897494,0.9360127210574153,-3.3802820767350257,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7781512605042018,0.006078708413504559,0.056574609053553084,0.891629562825438,-3.3147853004026153,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.784873949579832,0.005885301467121436,0.05477902044092246,0.848221790536662,-3.2465895011106074,0.05239605903625488,80.56972513688488,500.0,True,0.195
