series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.20672268907563027,0.0942626803499858,0.3425573007544874,-20.335937518909702,-63.043177780063566,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.21344537815126052,0.09242986039745973,0.33589754615288986,-19.94468659165907,-61.85550667409196,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.22016806722689078,0.09064912486069189,0.3294269915279075,-19.564407044031622,-60.700197552813734,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.22689075630252103,0.08891761282118349,0.3231352590341491,-19.19449346037911,-59.575491320740696,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.23361344537815126,0.08723267509969364,0.3170127259033388,-18.834391699025545,-58.47977427718461,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.24033613445378152,0.08559185991805664,0.3110504786074525,-18.48359277105825,-57.41156203752951,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.24705882352941178,0.08399293215461957,0.30524041111457995,-18.141622100166675,-56.369472780425454,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.253781512605042,0.08243380530267366,0.2995749431503934,-17.80804341148532,-55.35223343327895,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.2605042016806723,0.08091253786623295,0.29404701601654787,-17.48245339029645,-54.35866583485528,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.26722689075630257,0.07942733153727836,0.28865009433000416,-17.164476885566934,-53.3876738694763,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.2739495798319328,0.07797651648313798,0.28337811247656836,-16.853763900877066,-52.43823460835053,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.280672268907563,0.07655853219389203,0.27822539999737617,-16.549988150085586,-51.50939277190982,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.2873949579831933,0.07517193405185445,0.273186715676984,-16.252843317604587,-50.60025306293123,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.29411764705882354,0.07381537267990033,0.26825716523219206,-15.96204239657839,-49.709976032914994,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.3008403361344538,0.07248757199204535,0.26343211204518824,-15.677317979569798,-48.8377766300109,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.30756302521008405,0.07118732675362291,0.2587071719386277,-15.398419921204576,-47.982918463063015,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.3142857142857143,0.06991351560408415,0.2540782708568587,-15.125112968160897,-47.14471068162586,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.32100840336134456,0.06866509430161745,0.24954162027306653,-14.85717532387714,-46.32250347972324,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.32773109243697485,0.06744106954546988,0.2450936116079515,-14.59439830270332,-45.515683124633775,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.3344537815126051,0.06624050011545231,0.2407308228426433,-14.336585414190719,-44.72367054752728,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.3411764705882353,0.06506249645137395,0.23645001786460082,-14.083551940810194,-43.945920974146645,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.34789915966386553,0.06390622549580412,0.23224817077103724,-13.835122480357333,-43.181918213044845,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.3546218487394958,0.06277090658435751,0.22812245102294818,-13.591129998425256,-42.43117163858821,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.3613445378151261,0.06165579528065855,0.224070155211231,-13.351417354037691,-41.69321850518202,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.3680672268907563,0.06056018280769166,0.22008870664471758,-13.115836348158277,-40.96762166664768,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.37478991596638656,0.05948339556018644,0.21617565538771075,-12.884246691039284,-40.2539669958346,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.38151260504201684,0.058424798500474724,0.2123286947972763,-12.656514525742198,-39.55185987558478,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.38823529411764707,0.05738379189633067,0.20854564915795776,-12.43251199207247,-38.86092369414008,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.39495798319327735,0.05635980180890526,0.2048244338553258,-12.212117976273158,-38.18080099657362,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4016806722689076,0.05535227992291341,0.20116305587864902,-11.995217506275852,-37.511152014533614,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4084033613445378,0.05436070499410499,0.19755962049184095,-11.781701385201844,-36.851654254512205,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4151260504201681,0.05338457979113252,0.19401232131200657,-11.571464767110673,-36.20199758786517,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4218487394957984,0.05242342960579702,0.19051943457993534,-11.364407030334744,-35.561883932304845,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4285714285714286,0.05147680208981293,0.18707931701529193,-11.16043273326029,-34.93103081814158,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.43529411764705883,0.050544265445463615,0.1836903996656738,-10.959450960046231,-34.309169230938174,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4420168067226891,0.04962540446832456,0.18035117297651387,-10.761374656886113,-33.69604079935025,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.44873949579831934,0.04871982503594631,0.17706020555409316,-10.566120450016342,-33.091398751602945,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4554621848739496,0.04782715236434391,0.1738161375254494,-10.373608418510067,-32.495007054804134,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.46218487394957986,0.04694702352429822,0.17061765032321038,-10.18376193187473,-31.906638236531737,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.46890756302521014,0.0460790891709872,0.16746347402899844,-9.99650754125341,-31.32607378832572,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.47563025210084037,0.04522301138723916,0.1643523790495803,-9.811774736111017,-30.75310306176851,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4823529411764706,0.04437847115077922,0.16128320661799742,-9.629496006069134,-30.187525748222274,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4890756302521009,0.043545167037872395,0.15825486394504354,-9.44960661691182,-29.629151043418666,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.4957983193277311,0.042722803580682076,0.15526627739632257,-9.27204419321696,-29.07779337711189,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5025210084033613,0.04191109352391227,0.15231640180069486,-9.09674870484463,-28.53327317320843,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5092436974789916,0.04110976093666042,0.1494042332325884,-8.92366246790495,-27.995417905337483,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5159663865546219,0.040318547333185954,0.1465288339407075,-8.752730241965477,-27.4640643247051,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5226890756302521,0.039537204311952207,0.14368930301761304,-8.583898801075593,-26.939055179122292,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5294117647058824,0.038765486576649036,0.14088474839709106,-8.417116641769983,-26.420236473872546,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5361344537815127,0.0380031564518751,0.1381143051726375,-8.252334099379281,-25.90745926364932,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5428571428571429,0.03724998793969604,0.1353771520783002,-8.089503443866317,-25.400581282838452,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5495798319327732,0.036505767689054336,0.13267251560845475,-7.928578813988962,-24.8994671535304,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5563025210084034,0.03577028544382956,0.12999963179014762,-7.7695157346817885,-24.403984207197418,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5630252100840336,0.03504333652756294,0.12735775622181736,-7.612271214599378,-23.91400364105447,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5697478991596638,0.034324723198075564,0.12474616964222013,-7.456803751316216,-23.4294010437767,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5764705882352941,0.033614257733618425,0.1221641904834358,-7.303073395665699,-22.950057612055115,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5831932773109244,0.03291176019026008,0.11961116602674614,-7.151041573364107,-22.475859028001913,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.5899159663865546,0.03221705258053763,0.11708644907740128,-7.000670809135336,-22.006692977058844,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.596638655462185,0.03152996234335786,0.11458941195990115,-6.851924864415524,-21.542450701440195,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6033613445378152,0.030850323681736926,0.112119452036386,-6.704768725333477,-21.083027428125483,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6100840336134454,0.03017797891615698,0.10967599730290431,-6.559168581435861,-20.628322765499785,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6168067226890757,0.029512773120635362,0.10725848482691434,-6.415091614861061,-20.178238575978664,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6235294117647059,0.028854555592839462,0.10486636673838227,-6.2725060263828265,-19.732679549102038,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6302521008403361,0.02820318046606509,0.10249911278956594,-6.131381014184959,-19.291553375423852,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6369747899159663,0.027558507158846977,0.10015621224503948,-5.991686757999934,-18.854770910075757,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6436974789915967,0.026920399837963405,0.09783717180737021,-5.853394356716678,-18.422245872788178,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6504201680672269,0.026288725962765012,0.09554150982551214,-5.716475737643775,-17.993894161992927,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6571428571428573,0.02566335729342735,0.09326876040720639,-5.580903677843587,-17.569634301701154,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6638655462184875,0.025044169071576604,0.09101847018130976,-5.446651744736208,-17.149387059355437,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6705882352941177,0.024431040300931576,0.0887901994885534,-5.313694280399985,-16.733075531044882,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6773109243697479,0.023823853687135695,0.08658352220350861,-5.182006369675324,-16.320625068650774,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6840336134453782,0.02322249499135298,0.08439802315445535,-5.051563811230875,-15.91196305595879,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6907563025210084,0.022626853511787372,0.0822333001142227,-4.922343114122405,-15.507019089476746,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.6974789915966386,0.02203682150415728,0.08008896155650666,-4.794321426285391,-15.105724592987539,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7042016806722688,0.02145229421785598,0.07796462684023678,-4.667476520595447,-14.708012827877907,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7109243697478993,0.02087317006684387,0.07585992695209333,-4.541786775870794,-14.313818918809664,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7176470588235295,0.020299349973314562,0.07377450182743914,-4.417231184183162,-13.923079762914949,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7243697478991598,0.01973073765995797,0.07170800158298879,-4.293789334836732,-13.53573409473786,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.73109243697479,0.01916723947321553,0.06966008590831906,-4.171441347627162,-13.151722213350395,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7378151260504202,0.018608764275908424,0.06763042369383511,-4.050167836771464,-12.77098585135757,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7445378151260504,0.018055223295772752,0.06561869236116093,-3.9299499523741876,-12.393468350799354,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7512605042016807,0.01750653012187148,0.06362457791030422,-3.810769347333773,-12.01911457084034,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7579831932773109,0.01696260055685783,0.061647774387535464,-3.692608136935013,-11.647870721789118,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7647058823529411,0.016423352625863433,0.059687983936441924,-3.5754488961982385,-11.27968439725234,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7714285714285716,0.01588870640606699,0.05774491613093028,-3.4592746470023554,-10.914504513679088,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7781512605042018,0.015358584019056631,0.055818287982270454,-3.344068839124621,-10.55228126661554,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.784873949579832,0.014832909542785797,0.05390782361125096,-3.2298153350730745,-10.19296607889821,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7915966386554623,0.014311608953572703,0.05201325403567844,-3.1164983995568827,-9.83651157434278,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.7983193277310925,0.013794610071334376,0.050134316974440644,-3.004102686628449,-9.48287154212009,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8050420168067227,0.013281842485644985,0.04827075657289847,-2.892613226867336,-9.132000895429194,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8117647058823529,0.012773237568402393,0.04642232345769559,-2.7820154291674175,-8.783855702683715,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8184873949579832,0.012268728289944377,0.04458877405784269,-2.6722950404381476,-8.438393019410263,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8252100840336134,0.01176824923880799,0.042769870694972914,-2.5634381423220685,-8.095570895563732,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8319327731092439,0.011271736419146906,0.04096538080365339,-2.4554311263914457,-7.755348262409793,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8386554621848741,0.010779127497570894,0.03917507788514313,-2.3482607301088736,-7.417685139348769,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8453781512605043,0.010290361545125562,0.03739874053465168,-2.2419139903571947,-7.082542420506304,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8521008403361345,0.00980537892477523,0.03563615201573452,-2.136378230154935,-6.749881846060794,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8588235294117648,0.009324121536656581,0.03388710120521137,-2.0316410870761104,-6.419666122814678,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.865546218487395,0.008846532669932617,0.03215138204960833,-1.9276904805016928,-6.09185879902905,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8722689075630252,0.008372558174023824,0.03042879804883734,-1.8245147544362563,-5.766424803309073,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8789915966386554,0.007902141155321387,0.028719141919162996,-1.7221020577448696,-5.443328130539145,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8857142857142857,0.007435230364810886,0.02702222780538353,-1.6204412996143653,-5.1225354352337,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8924369747899161,0.006971773317810272,0.025337864854943135,-1.5195213689684597,-4.804013103269156,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.8991596638655464,0.0065117195389288954,0.02366586970358974,-1.4193314907673151,-4.487728599693222,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9058823529411766,0.006055019316212586,0.022006061684243534,-1.3198610888266291,-4.1736499558926825,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9126050420168068,0.005601624115274278,0.020358264430915984,-1.221099825828723,-3.861745926758365,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.919327731092437,0.005151486441599063,0.01872230535484792,-1.123037585481055,-3.5519859284624133,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9260504201680673,0.004704559888737805,0.0170980158387963,-1.0256644733235492,-3.2443400470777086,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9327731092436975,0.004260798793208852,0.015485229903850478,-0.9289707827696562,-2.9387789127422455,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9394957983193277,0.0038201588758764358,0.013883786708143555,-0.8329470478720751,-2.6352739090140576,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.946218487394958,0.003382596329060458,0.01229352700604261,-0.7375839606168952,-2.333796857707087,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9529411764705882,0.002948068578871718,0.01071429611857101,-0.6428724331771062,-2.034320265235073,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9596638655462186,0.0025165337935539552,0.009145942027366693,-0.548803553077521,-1.7368171532506826,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9663865546218489,0.002087951027191204,0.007588315940145173,-0.4553685921423229,-1.4412610981020362,0.0357968807220459,40.28366353063157,1000.0,True,0.195
